Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
204991,113258,306,202,28,02/02/2016,03/02/2016,158,63247,Black and orange fragile despatch tape 48mmx100m,Each,252,4.1,15,1033.2,154.98,453.6,1188.18,252,0,11
204992,51780,348,202,201,02/02/2016,03/02/2016,152,63248,DBA joke mug - daaaaaa-ta (Black),Each,8,13,15,104,15.6,68,119.6,8,0,11
204993,51780,348,202,210,02/02/2016,03/02/2016,152,63248,USB food flash drive - chocolate bar,Each,3,3.2,15,9.6,1.44,-26.4,11.04,3,0,11
204994,51780,348,202,15,02/02/2016,03/02/2016,152,63248,Tape dispenser (Blue),Each,10,32,15,320,48,150,368,10,0,11
204995,51780,348,202,216,02/02/2016,03/02/2016,152,63248,USB food flash drive - sushi roll,Each,8,3.2,15,25.6,3.84,-70.4,29.44,8,0,11
204996,81738,84,1,10,02/02/2016,03/02/2016,161,63249,Packing knife with metal insert blade (Yellow) 18mm,Each,15,2.4,15,36,5.4,18,41.4,15,0,11
204997,81738,84,1,112,02/02/2016,03/02/2016,161,63249,Superhero action jacket (Blue) XXS,Each,8,25,15,200,30,48,230,8,0,11
204998,47921,0,0,182,02/02/2016,03/02/2016,152,63250,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
204999,47921,0,0,53,02/02/2016,03/02/2016,152,63250,10 mm Anti static bubble wrap (Blue) 50m,Each,10,99,15,990,148.5,540,1138.5,10,0,11
205000,47921,0,0,37,02/02/2016,03/02/2016,152,63250,Shipping carton (Brown) 480x270x320mm,Each,200,2.74,15,548,82.2,308,630.2,200,0,11
205001,47921,0,0,85,02/02/2016,03/02/2016,152,63250,Animal with big feet slippers (Brown) M,Each,3,32,15,96,14.4,72,110.4,3,0,11
205002,81567,0,0,83,02/02/2016,03/02/2016,143,63251,Animal with big feet slippers (Brown) XL,Each,1,32,15,32,4.8,23.5,36.8,1,0,11
205003,81567,0,0,54,02/02/2016,03/02/2016,143,63251,10 mm Anti static bubble wrap (Blue) 20m,Each,20,42,15,840,126,380,966,20,0,11
205004,94175,0,0,63,02/02/2016,03/02/2016,155,63252,10 mm Double sided bubble wrap 20m,Each,90,30,15,2700,405,1440,3105,90,0,11
205005,94175,0,0,41,02/02/2016,03/02/2016,155,63252,Shipping carton (Brown) 229x229x229mm,Each,150,1.05,15,157.5,23.63,75,181.13,150,0,11
205006,80809,369,202,23,02/02/2016,03/02/2016,129,63253,Black and orange this way up despatch tape 48mmx75m,Each,168,3.7,15,621.6,93.24,336,714.84,168,0,11
205007,80809,369,202,127,02/02/2016,03/02/2016,129,63253,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,72,18,15,1296,194.4,792,1490.4,72,0,11
205008,80809,369,202,94,02/02/2016,03/02/2016,129,63253,Plush shark slippers (Gray) S,Each,6,32,15,192,28.8,144,220.8,6,0,11
205009,87288,75,1,167,02/02/2016,03/02/2016,151,63254,IT joke mug - keyboard not found … press F1 to continue (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
205010,87288,75,1,18,02/02/2016,03/02/2016,151,63254,Red and white urgent  heavy despatch tape  48mmx100m,Each,144,4.1,15,590.4,88.56,295.2,678.96,144,0,11
205011,87288,75,1,14,02/02/2016,03/02/2016,151,63254,Permanent marker black 5mm nib (Black) 5mm,Each,36,2.7,15,97.2,14.58,36,111.78,36,0,11
205012,87288,75,1,49,02/02/2016,03/02/2016,151,63254,32 mm Anti static bubble wrap (Blue) 10m,Each,70,32,15,2240,336,1120,2576,70,0,11
205013,87288,75,1,123,02/02/2016,03/02/2016,151,63254,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,96,18,15,1728,259.2,960,1987.2,96,0,11
205014,107284,0,0,168,02/02/2016,03/02/2016,143,63255,IT joke mug - keyboard not found … press F1 to continue (White),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
205015,107284,0,0,20,02/02/2016,03/02/2016,143,63255,Black and yellow heavy despatch tape 48mmx100m,Each,192,4.1,15,787.2,118.08,326.4,905.28,192,0,11
205016,86434,0,0,200,02/02/2016,03/02/2016,158,63256,DBA joke mug - you might be a DBA if (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
205017,86434,0,0,48,02/02/2016,03/02/2016,158,63256,32 mm Anti static bubble wrap (Blue) 20m,Each,100,48,15,4800,720,2500,5520,100,0,11
205018,86434,0,0,209,02/02/2016,03/02/2016,158,63256,USB food flash drive - cookie,Each,6,32,15,192,28.8,120,220.8,6,0,11
205019,98906,351,202,61,02/02/2016,03/02/2016,155,63257,20 mm Double sided bubble wrap 10m,Each,30,18,15,540,81,300,621,30,0,11
205020,98906,351,202,144,02/02/2016,03/02/2016,155,63257,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Each,108,18,15,1944,291.6,1188,2235.6,108,0,11
205021,98906,351,202,203,02/02/2016,03/02/2016,155,63257,DBA joke mug - mind if I join you? (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
205022,98906,351,202,222,02/02/2016,03/02/2016,155,63257,Chocolate echidnas 250g,Bag,72,8.55,10,615.6,61.56,273.6,677.16,0,72,11
205023,98906,351,202,180,02/02/2016,03/02/2016,155,63257,"Developer joke mug - (hip, hip, array) (White)",Each,3,13,15,39,5.85,25.5,44.85,3,0,11
205024,51875,265,202,216,02/02/2016,03/02/2016,129,63258,USB food flash drive - sushi roll,Each,1,3.2,15,3.2,0.48,-8.8,3.68,1,0,11
205025,51875,265,202,18,02/02/2016,03/02/2016,129,63258,Red and white urgent  heavy despatch tape  48mmx100m,Each,240,4.1,15,984,147.6,492,1131.6,240,0,11
205026,51875,265,202,22,02/02/2016,03/02/2016,129,63258,Black and orange this way up despatch tape  48mmx100m,Each,144,4.1,15,590.4,88.56,309.6,678.96,144,0,11
205027,51875,265,202,62,02/02/2016,03/02/2016,129,63258,10 mm Double sided bubble wrap 50m,Each,50,105,15,5250,787.5,2450,6037.5,50,0,11
205028,51875,265,202,108,02/02/2016,03/02/2016,129,63258,Superhero action jacket (Blue) L,Each,4,30,15,120,18,32,138,4,0,11
205029,98158,227,202,137,02/02/2016,03/02/2016,19,63259,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Each,120,18,15,2160,324,1260,2484,120,0,11
205030,98158,227,202,17,02/02/2016,03/02/2016,19,63259,Tape dispenser (Black),Each,60,32,15,1920,288,900,2208,60,0,11
205031,98158,227,202,157,02/02/2016,03/02/2016,19,63259,RC toy sedan car with remote control (Pink) 1/50 scale,Each,6,25,15,150,22.5,75,172.5,6,0,11
205032,98158,227,202,164,02/02/2016,03/02/2016,19,63259,IT joke mug - hardware: part of the computer that can be kicked (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
205033,102342,379,202,179,02/02/2016,03/02/2016,161,63260,"Developer joke mug - (hip, hip, array) (Black)",Each,8,13,15,104,15.6,68,119.6,8,0,11
205034,102342,379,202,203,02/02/2016,03/02/2016,161,63260,DBA joke mug - mind if I join you? (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
205035,102342,379,202,30,02/02/2016,03/02/2016,161,63260,Clear packaging tape 48mmx100m,Each,160,3.5,15,560,84,272,644,160,0,11
205036,102342,379,202,79,02/02/2016,03/02/2016,161,63260,Furry animal socks (Pink) XL,Pair,36,5,15,180,27,126,207,36,0,11
205037,102342,379,202,218,02/02/2016,03/02/2016,161,63260,USB rocket launcher (Gray),Each,10,2.5,15,25,3.75,-70,28.75,10,0,11
205038,69332,0,0,75,02/02/2016,03/02/2016,150,63261,Halloween zombie mask (Light Brown) XL,Each,108,18,15,1944,291.6,-108,2235.6,108,0,11
205039,69332,0,0,76,02/02/2016,03/02/2016,150,63261,Halloween zombie mask (Light Brown) L,Each,84,18,15,1512,226.8,-84,1738.8,84,0,11
205040,102060,164,1,212,02/02/2016,03/02/2016,19,63262,USB food flash drive - dim sum 10 drive variety pack,Packet,5,240,15,1200,180,757.5,1380,5,0,11
205041,67032,390,202,196,02/02/2016,03/02/2016,155,63263,DBA joke mug - I will get you in order (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
205042,67032,390,202,88,02/02/2016,03/02/2016,155,63263,Furry gorilla with big eyes slippers (Black) L,Each,5,32,15,160,24,120,184,5,0,11
205043,67032,390,202,86,02/02/2016,03/02/2016,155,63263,Animal with big feet slippers (Brown) S,Each,3,32,15,96,14.4,72,110.4,3,0,11
205044,67032,390,202,48,02/02/2016,03/02/2016,155,63263,32 mm Anti static bubble wrap (Blue) 20m,Each,60,48,15,2880,432,1500,3312,60,0,11
205045,72760,23,1,212,02/02/2016,03/02/2016,155,63264,USB food flash drive - dim sum 10 drive variety pack,Packet,1,240,15,240,36,151.5,276,1,0,11
205046,72760,23,1,213,02/02/2016,03/02/2016,155,63264,USB food flash drive - pizza slice,Each,7,32,15,224,33.6,140,257.6,7,0,11
205047,72760,23,1,93,02/02/2016,03/02/2016,155,63264,Plush shark slippers (Gray) M,Each,1,32,15,32,4.8,24,36.8,1,0,11
205048,72760,23,1,182,02/02/2016,03/02/2016,155,63264,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
205049,72760,23,1,189,02/02/2016,03/02/2016,155,63264,Developer joke mug - Oct 31 = Dec 25 (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
205050,84827,0,0,123,02/02/2016,03/02/2016,152,63265,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,24,18,15,432,64.8,240,496.8,24,0,11
205051,84827,0,0,1,02/02/2016,03/02/2016,152,63265,Void fill 400 L bag (White) 400L,Each,50,50,15,2500,375,1200,2875,50,0,11
205052,84827,0,0,105,02/02/2016,03/02/2016,152,63265,Superhero action jacket (Blue) 3XL,Each,3,34,15,102,15.3,30,117.3,3,0,11
205053,84827,0,0,58,02/02/2016,03/02/2016,152,63265,32 mm Double sided bubble wrap 10m,Each,40,22,15,880,132,484,1012,40,0,11
205054,105339,88,1,215,02/02/2016,03/02/2016,161,63266,USB food flash drive - hamburger,Each,8,32,15,256,38.4,160,294.4,8,0,11
205055,105339,88,1,33,02/02/2016,03/02/2016,161,63266,Express post box 5kg (White) 350x280x130mm,Each,25,0.95,15,23.75,3.56,12.5,27.31,25,0,11
205056,105339,88,1,212,02/02/2016,03/02/2016,161,63266,USB food flash drive - dim sum 10 drive variety pack,Packet,3,240,15,720,108,454.5,828,3,0,11
205057,105339,88,1,199,02/02/2016,03/02/2016,161,63266,DBA joke mug - you might be a DBA if (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
205058,64723,0,0,40,02/02/2016,03/02/2016,155,63267,Shipping carton (Brown) 279x254x217mm,Each,75,1.11,15,83.25,12.49,38.25,95.74,75,0,11
205059,64723,0,0,32,02/02/2016,03/02/2016,155,63267,3 kg Courier post bag (White) 300x190x95mm,Each,75,0.66,15,49.5,7.43,22.5,56.93,75,0,11
205060,64723,0,0,103,02/02/2016,03/02/2016,155,63267,Superhero action jacket (Blue) 5XL,Each,7,34,15,238,35.7,70,273.7,7,0,11
205061,102076,0,0,149,02/02/2016,03/02/2016,161,63268,Ride on toy sedan car (Yellow) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
205062,102076,0,0,127,02/02/2016,03/02/2016,161,63268,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,12,18,15,216,32.4,132,248.4,12,0,11
205063,102076,0,0,3,02/02/2016,03/02/2016,161,63268,Void fill 200 L bag (White) 200L,Each,30,25,15,750,112.5,270,862.5,30,0,11
205064,102076,0,0,120,02/02/2016,03/02/2016,161,63268,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",Each,12,18,15,216,32.4,120,248.4,12,0,11
205065,109936,319,202,198,02/02/2016,03/02/2016,161,63269,DBA joke mug - it depends (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
205066,109936,319,202,178,02/02/2016,03/02/2016,161,63269,Developer joke mug - understanding recursion requires understanding recursion (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
205067,109936,319,202,14,02/02/2016,03/02/2016,161,63269,Permanent marker black 5mm nib (Black) 5mm,Each,60,2.7,15,162,24.3,60,186.3,60,0,11
205068,109936,319,202,69,02/02/2016,03/02/2016,161,63269,Pack of 12 action figures (male),Packet,5,16,15,80,12,52.5,92,5,0,11
205069,113998,85,1,168,02/02/2016,03/02/2016,152,63270,IT joke mug - keyboard not found … press F1 to continue (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
205070,113998,85,1,57,02/02/2016,03/02/2016,152,63270,32 mm Double sided bubble wrap 20m,Each,100,37,15,3700,555,2300,4255,100,0,11
205071,83907,81,1,80,02/02/2016,03/02/2016,151,63271,Furry animal socks (Pink) L,Pair,120,5,15,600,90,420,690,120,0,11
205072,83907,81,1,223,02/02/2016,03/02/2016,151,63271,Chocolate beetles 250g,Bag,96,8.55,10,820.8,82.08,364.8,902.88,0,96,11
205073,83907,81,1,88,02/02/2016,03/02/2016,151,63271,Furry gorilla with big eyes slippers (Black) L,Each,5,32,15,160,24,120,184,5,0,11
205074,83907,81,1,130,02/02/2016,03/02/2016,151,63271,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Each,36,18,15,648,97.2,396,745.2,36,0,11
205075,107383,0,0,145,02/02/2016,03/02/2016,19,63272,Ride on big wheel monster truck (Black) 1/12 scale,Each,7,345,15,2415,362.25,980,2777.25,7,0,11
205076,107383,0,0,17,02/02/2016,03/02/2016,19,63272,Tape dispenser (Black),Each,80,32,15,2560,384,1200,2944,80,0,11
205077,107383,0,0,137,02/02/2016,03/02/2016,19,63272,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Each,72,18,15,1296,194.4,756,1490.4,72,0,11
205078,101804,137,1,122,03/02/2016,04/02/2016,151,63273,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",Each,60,18,15,1080,162,600,1242,60,0,11
205079,110600,107,1,140,03/02/2016,04/02/2016,152,63274,"""The Gu"" red shirt XML tag t-shirt (White) M",Each,72,18,15,1296,194.4,792,1490.4,72,0,11
205080,101559,115,1,125,03/02/2016,04/02/2016,152,63275,"""The Gu"" red shirt XML tag t-shirt (Black) XL",Each,84,18,15,1512,226.8,882,1738.8,84,0,11
205081,70923,79,1,36,03/02/2016,04/02/2016,158,63276,Shipping carton (Brown) 305x305x305mm,Each,150,3.5,15,525,78.75,240,603.75,150,0,11
205082,113447,365,202,142,03/02/2016,04/02/2016,19,63277,"""The Gu"" red shirt XML tag t-shirt (White) XS",Each,48,18,15,864,129.6,528,993.6,48,0,11
205083,85883,262,202,134,03/02/2016,04/02/2016,150,63278,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",Each,24,18,15,432,64.8,240,496.8,24,0,11
205084,66011,180,1,143,03/02/2016,04/02/2016,150,63279,"""The Gu"" red shirt XML tag t-shirt (White) XXS",Each,12,18,15,216,32.4,132,248.4,12,0,11
205085,104594,0,0,190,03/02/2016,04/02/2016,163,63280,Developer joke mug - Oct 31 = Dec 25 (White),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
205086,104594,0,0,108,03/02/2016,04/02/2016,163,63280,Superhero action jacket (Blue) L,Each,3,30,15,90,13.5,24,103.5,3,0,11
205087,104594,0,0,2,03/02/2016,04/02/2016,163,63280,Void fill 300 L bag (White) 300L,Each,20,37.5,15,750,112.5,390,862.5,20,0,11
205088,104594,0,0,118,03/02/2016,04/02/2016,155,63281,Alien officer hoodie (Black) XL,Each,10,35,15,350,52.5,180,402.5,10,0,11
205089,104594,0,0,223,03/02/2016,04/02/2016,155,63281,Chocolate beetles 250g,Bag,120,8.55,10,1026,102.6,456,1128.6,0,120,11
205090,108636,56,1,30,03/02/2016,04/02/2016,150,63282,Clear packaging tape 48mmx100m,Each,180,3.5,15,630,94.5,306,724.5,180,0,11
205091,108636,56,1,225,03/02/2016,04/02/2016,150,63282,Chocolate frogs 250g,Bag,96,8.55,10,820.8,82.08,364.8,902.88,0,96,11
205092,49413,382,202,194,03/02/2016,04/02/2016,19,63283,DBA joke mug - SELECT caffeine FROM mug (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
205093,49413,382,202,84,03/02/2016,04/02/2016,19,63283,Animal with big feet slippers (Brown) L,Each,1,32,15,32,4.8,24,36.8,1,0,11
205094,49413,382,202,66,03/02/2016,04/02/2016,19,63283,Medium sized bubblewrap roll 20m,Each,50,20,15,1000,150,500,1150,50,0,11
205095,49413,382,202,227,03/02/2016,04/02/2016,19,63283,White chocolate snow balls 250g,Bag,216,8.55,10,1846.8,184.68,820.8,2031.48,0,216,11
205096,44751,320,202,153,03/02/2016,04/02/2016,150,63284,Ride on toy sedan car (Black) 1/12 scale,Each,4,230,15,920,138,340,1058,4,0,11
205097,44751,320,202,136,03/02/2016,04/02/2016,150,63284,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Each,72,18,15,1296,194.4,720,1490.4,72,0,11
205098,44751,320,202,210,03/02/2016,04/02/2016,150,63284,USB food flash drive - chocolate bar,Each,5,3.2,15,16,2.4,-44,18.4,5,0,11
205099,44751,320,202,84,03/02/2016,04/02/2016,150,63284,Animal with big feet slippers (Brown) L,Each,8,32,15,256,38.4,192,294.4,8,0,11
205100,112167,0,0,65,03/02/2016,04/02/2016,161,63285,Large sized bubblewrap roll 50m,Each,20,24,15,480,72,220,552,20,0,11
205101,112167,0,0,4,03/02/2016,04/02/2016,161,63285,Void fill 100 L bag (White) 100L,Each,50,12.5,15,625,93.75,325,718.75,50,0,11
205102,113509,148,1,22,03/02/2016,04/02/2016,155,63286,Black and orange this way up despatch tape  48mmx100m,Each,24,4.1,15,98.4,14.76,51.6,113.16,24,0,11
205103,113509,148,1,203,03/02/2016,04/02/2016,155,63286,DBA joke mug - mind if I join you? (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
205104,113509,148,1,28,03/02/2016,04/02/2016,155,63286,Black and orange fragile despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,259.2,678.96,144,0,11
205105,113509,148,1,41,03/02/2016,04/02/2016,155,63286,Shipping carton (Brown) 229x229x229mm,Each,225,1.05,15,236.25,35.44,112.5,271.69,225,0,11
205106,90580,179,1,140,03/02/2016,04/02/2016,163,63287,"""The Gu"" red shirt XML tag t-shirt (White) M",Each,12,18,15,216,32.4,132,248.4,12,0,11
205107,90580,179,1,106,03/02/2016,04/02/2016,163,63287,Superhero action jacket (Blue) XXL,Each,7,30,15,210,31.5,56,241.5,7,0,11
205108,90580,179,1,94,03/02/2016,04/02/2016,163,63287,Plush shark slippers (Gray) S,Each,3,32,15,96,14.4,72,110.4,3,0,11
205109,100568,41,1,173,03/02/2016,04/02/2016,152,63288,Developer joke mug - a foo walks into a bar (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
205110,100568,41,1,177,03/02/2016,04/02/2016,152,63288,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
205111,109282,0,0,160,03/02/2016,04/02/2016,151,63289,RC toy sedan car with remote control (Blue) 1/50 scale,Each,7,25,15,175,26.25,87.5,201.25,7,0,11
205112,109282,0,0,97,03/02/2016,04/02/2016,151,63289,Ogre battery-powered slippers (Green) M,Each,4,32,15,128,19.2,96,147.2,4,0,11
205113,81492,0,0,212,03/02/2016,04/02/2016,158,63290,USB food flash drive - dim sum 10 drive variety pack,Packet,10,240,15,2400,360,1515,2760,10,0,11
205114,81492,0,0,121,03/02/2016,04/02/2016,158,63290,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",Each,120,18,15,2160,324,1200,2484,120,0,11
205115,81492,0,0,148,03/02/2016,04/02/2016,158,63290,Ride on toy sedan car (Pink) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
205116,81492,0,0,8,03/02/2016,04/02/2016,158,63290,Large  replacement blades 18mm,Each,30,4.3,15,129,19.35,67.5,148.35,30,0,11
205117,104509,0,0,139,03/02/2016,04/02/2016,150,63291,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,48,18,15,864,129.6,528,993.6,48,0,11
205118,104509,0,0,26,03/02/2016,04/02/2016,150,63291,Black and orange glass with care despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,151.2,339.48,72,0,11
205119,108743,48,1,161,03/02/2016,04/02/2016,161,63292,RC toy sedan car with remote control (Red) 1/50 scale,Each,5,25,15,125,18.75,62.5,143.75,5,0,11
205120,108743,48,1,117,03/02/2016,04/02/2016,161,63292,Alien officer hoodie (Black) XXL,Each,4,35,15,140,21,72,161,4,0,11
205121,108743,48,1,165,03/02/2016,04/02/2016,161,63292,IT joke mug - that behavior is by design (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
205122,108743,48,1,176,03/02/2016,04/02/2016,161,63292,Developer joke mug - there are 10 types of people in the world (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
205123,78006,0,0,66,03/02/2016,04/02/2016,158,63293,Medium sized bubblewrap roll 20m,Each,100,20,15,2000,300,1000,2300,100,0,11
205124,78006,0,0,222,03/02/2016,04/02/2016,158,63293,Chocolate echidnas 250g,Bag,216,8.55,10,1846.8,184.68,820.8,2031.48,0,216,11
205125,78006,0,0,199,03/02/2016,04/02/2016,158,63293,DBA joke mug - you might be a DBA if (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
205126,78006,0,0,90,03/02/2016,04/02/2016,158,63293,Furry gorilla with big eyes slippers (Black) S,Each,4,32,15,128,19.2,96,147.2,4,0,11
205127,62508,363,202,214,03/02/2016,04/02/2016,155,63294,USB food flash drive - hot dog,Each,2,3.2,15,6.4,0.96,-17.6,7.36,2,0,11
205128,62508,363,202,56,03/02/2016,04/02/2016,155,63294,32 mm Double sided bubble wrap 50m,Each,60,112,15,6720,1008,3180,7728,60,0,11
205129,62508,363,202,197,03/02/2016,04/02/2016,155,63294,DBA joke mug - it depends (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
205130,62508,363,202,133,03/02/2016,04/02/2016,155,63294,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",Each,60,18,15,1080,162,600,1242,60,0,11
205131,110283,50,1,35,03/02/2016,04/02/2016,19,63295,Shipping carton (Brown) 356x356x279mm,Each,25,2.04,15,51,7.65,24.75,58.65,25,0,11
205132,110283,50,1,59,03/02/2016,04/02/2016,19,63295,20 mm Double sided bubble wrap 50m,Each,50,108,15,5400,810,4600,6210,50,0,11
205133,110283,50,1,8,03/02/2016,04/02/2016,19,63295,Large  replacement blades 18mm,Each,60,4.3,15,258,38.7,135,296.7,60,0,11
205134,110283,50,1,223,03/02/2016,04/02/2016,19,63295,Chocolate beetles 250g,Bag,240,8.55,10,2052,205.2,912,2257.2,0,240,11
205135,104594,0,0,39,03/02/2016,04/02/2016,143,63296,Shipping carton (Brown) 356x229x229mm,Each,125,1.14,15,142.5,21.38,72.5,163.88,125,0,11
205136,104594,0,0,25,03/02/2016,04/02/2016,143,63296,Black and orange handle with care despatch tape  48mmx75m,Each,48,3.7,15,177.6,26.64,115.2,204.24,48,0,11
205137,104594,0,0,22,03/02/2016,04/02/2016,143,63296,Black and orange this way up despatch tape  48mmx100m,Each,144,4.1,15,590.4,88.56,309.6,678.96,144,0,11
205138,104594,0,0,50,03/02/2016,04/02/2016,143,63296,20 mm Anti static bubble wrap (Blue) 50m,Each,80,102,15,8160,1224,3760,9384,80,0,11
205139,80809,369,202,78,03/02/2016,04/02/2016,143,63297,Halloween zombie mask (Light Brown) S,Each,72,18,15,1296,194.4,-72,1490.4,72,0,11
205140,80809,369,202,207,03/02/2016,04/02/2016,143,63297,USB food flash drive - shrimp cocktail,Each,10,3.2,15,32,4.8,-88,36.8,10,0,11
205141,80809,369,202,197,03/02/2016,04/02/2016,143,63297,DBA joke mug - it depends (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
205142,80809,369,202,93,03/02/2016,04/02/2016,143,63297,Plush shark slippers (Gray) M,Each,8,32,15,256,38.4,192,294.4,8,0,11
205143,105356,59,1,222,03/02/2016,04/02/2016,155,63298,Chocolate echidnas 250g,Bag,96,8.55,10,820.8,82.08,364.8,902.88,0,96,11
205144,105356,59,1,200,03/02/2016,04/02/2016,155,63298,DBA joke mug - you might be a DBA if (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
205145,105356,59,1,161,03/02/2016,04/02/2016,155,63298,RC toy sedan car with remote control (Red) 1/50 scale,Each,8,25,15,200,30,100,230,8,0,11
205146,47471,0,0,31,03/02/2016,04/02/2016,161,63299,Clear packaging tape 48mmx75m,Each,104,2.9,15,301.6,45.24,124.8,346.84,104,0,11
205147,47471,0,0,216,03/02/2016,04/02/2016,161,63299,USB food flash drive - sushi roll,Each,10,32,15,320,48,200,368,10,0,11
205148,47471,0,0,44,03/02/2016,04/02/2016,161,63299,Bubblewrap dispenser (Red) 1.5m,Each,6,240,15,1440,216,780,1656,6,0,11
205149,96274,16,1,20,03/02/2016,04/02/2016,152,63300,Black and yellow heavy despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,244.8,678.96,144,0,11
205150,96274,16,1,89,03/02/2016,04/02/2016,152,63300,Furry gorilla with big eyes slippers (Black) M,Each,10,32,15,320,48,240,368,10,0,11
205151,96274,16,1,7,03/02/2016,04/02/2016,152,63300,Air cushion film 200mmx100mm 325m,Each,8,87,15,696,104.4,416,800.4,8,0,11
205152,96274,16,1,101,03/02/2016,04/02/2016,152,63300,Dinosaur battery-powered slippers (Green) M,Each,9,32,15,288,43.2,216,331.2,9,0,11
205153,97091,149,1,59,03/02/2016,04/02/2016,151,63301,20 mm Double sided bubble wrap 50m,Each,50,108,15,5400,810,4600,6210,50,0,11
205154,97091,149,1,53,03/02/2016,04/02/2016,151,63301,10 mm Anti static bubble wrap (Blue) 50m,Each,100,99,15,9900,1485,5400,11385,100,0,11
205155,83933,0,0,225,03/02/2016,04/02/2016,129,63302,Chocolate frogs 250g,Bag,144,8.55,10,1231.2,123.12,547.2,1354.32,0,144,11
205156,83933,0,0,24,03/02/2016,04/02/2016,129,63302,Black and orange handle with care despatch tape  48mmx100m,Each,216,4.1,15,885.6,132.84,453.6,1018.44,216,0,11
205157,83933,0,0,206,03/02/2016,04/02/2016,129,63302,USB food flash drive - fortune cookie,Each,5,32,15,160,24,100,184,5,0,11
205158,61901,0,0,156,03/02/2016,04/02/2016,158,63303,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,6,30,15,180,27,90,207,6,0,11
205159,61901,0,0,1,03/02/2016,04/02/2016,158,63303,Void fill 400 L bag (White) 400L,Each,70,50,15,3500,525,1680,4025,70,0,11
205160,61901,0,0,99,03/02/2016,04/02/2016,158,63303,Dinosaur battery-powered slippers (Green) XL,Each,10,32,15,320,48,235,368,10,0,11
205161,61901,0,0,194,03/02/2016,04/02/2016,158,63303,DBA joke mug - SELECT caffeine FROM mug (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
205162,61901,0,0,26,03/02/2016,04/02/2016,158,63303,Black and orange glass with care despatch tape  48mmx100m,Each,192,4.1,15,787.2,118.08,403.2,905.28,192,0,11
205163,51929,6,1,152,03/02/2016,04/02/2016,163,63304,Ride on toy sedan car (Red) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
205164,51929,6,1,68,03/02/2016,04/02/2016,163,63304,Pack of 12 action figures (female),Packet,3,16,15,48,7.2,31.5,55.2,3,0,11
