Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
70701,54725,153,1,197,26/02/2014,27/02/2014,97,21768,DBA joke mug - it depends (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
70702,54725,153,1,181,26/02/2014,27/02/2014,97,21768,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
70703,54725,153,1,127,26/02/2014,27/02/2014,97,21768,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,96,18,15,1728,259.2,1056,1987.2,96,0,11
70704,54725,153,1,4,26/02/2014,27/02/2014,97,21768,Void fill 100 L bag (White) 100L,Each,60,12.5,15,750,112.5,390,862.5,60,0,11
70705,83631,359,202,55,26/02/2014,27/02/2014,19,21769,10 mm Anti static bubble wrap (Blue) 10m,Each,60,26,15,1560,234,540,1794,60,0,11
70706,83631,359,202,184,26/02/2014,27/02/2014,19,21769,Developer joke mug - when your hammer is C++ (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
70707,52042,305,202,135,26/02/2014,27/02/2014,101,21770,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",Each,120,18,15,2160,324,1200,2484,120,0,11
70708,52042,305,202,154,26/02/2014,27/02/2014,101,21770,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,2,45,15,90,13.5,59,103.5,2,0,11
70709,55567,0,0,9,26/02/2014,27/02/2014,90,21771,Small 9mm replacement blades 9mm,Each,10,4.1,15,41,6.15,15,47.15,10,0,11
70710,55567,0,0,145,26/02/2014,27/02/2014,90,21771,Ride on big wheel monster truck (Black) 1/12 scale,Each,4,345,15,1380,207,560,1587,4,0,11
70711,55567,0,0,13,26/02/2014,27/02/2014,90,21771,Permanent marker blue 5mm nib (Blue) 5mm,Each,12,2.7,15,32.4,4.86,12,37.26,12,0,11
70712,55567,0,0,181,26/02/2014,27/02/2014,90,21771,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
70713,66266,0,0,90,26/02/2014,27/02/2014,102,21772,Furry gorilla with big eyes slippers (Black) S,Each,3,32,15,96,14.4,72,110.4,3,0,11
70714,66266,0,0,202,26/02/2014,27/02/2014,102,21772,DBA joke mug - daaaaaa-ta (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
70715,66266,0,0,206,26/02/2014,27/02/2014,102,21772,USB food flash drive - fortune cookie,Each,2,32,15,64,9.6,40,73.6,2,0,11
70716,66266,0,0,196,26/02/2014,27/02/2014,102,21772,DBA joke mug - I will get you in order (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
70717,66266,0,0,12,26/02/2014,27/02/2014,102,21772,Permanent marker red 5mm nib (Red) 5mm,Each,72,2.7,15,194.4,29.16,72,223.56,72,0,11
70718,78445,28,1,58,26/02/2014,27/02/2014,81,21773,32 mm Double sided bubble wrap 10m,Each,40,22,15,880,132,484,1012,40,0,11
70719,78445,28,1,205,26/02/2014,27/02/2014,81,21773,USB food flash drive - dessert 10 drive variety pack,Packet,10,240,15,2400,360,1515,2760,10,0,11
70720,78445,28,1,197,26/02/2014,27/02/2014,81,21773,DBA joke mug - it depends (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
70721,78445,28,1,127,26/02/2014,27/02/2014,81,21773,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,60,18,15,1080,162,660,1242,60,0,11
70722,70334,0,0,219,26/02/2014,27/02/2014,101,21774,USB missile launcher (Green),Each,5,25,15,125,18.75,77.5,143.75,5,0,11
70723,70334,0,0,7,26/02/2014,27/02/2014,101,21774,Air cushion film 200mmx100mm 325m,Each,6,87,15,522,78.3,312,600.3,6,0,11
70724,82995,0,0,150,26/02/2014,27/02/2014,86,21775,Ride on toy sedan car (Green) 1/12 scale,Each,7,230,15,1610,241.5,595,1851.5,7,0,11
70725,82995,0,0,159,26/02/2014,27/02/2014,86,21775,RC toy sedan car with remote control (Green) 1/50 scale,Each,10,25,15,250,37.5,125,287.5,10,0,11
70726,44106,0,0,129,26/02/2014,27/02/2014,103,21776,"""The Gu"" red shirt XML tag t-shirt (Black) XS",Each,96,18,15,1728,259.2,1056,1987.2,96,0,11
70727,44106,0,0,173,26/02/2014,27/02/2014,103,21776,Developer joke mug - a foo walks into a bar (Black),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
70728,44106,0,0,128,26/02/2014,27/02/2014,103,21776,"""The Gu"" red shirt XML tag t-shirt (Black) S",Each,96,18,15,1728,259.2,1056,1987.2,96,0,11
70729,67032,390,202,15,26/02/2014,27/02/2014,101,21777,Tape dispenser (Blue),Each,80,32,15,2560,384,1200,2944,80,0,11
70730,67032,390,202,57,26/02/2014,27/02/2014,101,21777,32 mm Double sided bubble wrap 20m,Each,40,37,15,1480,222,920,1702,40,0,11
70731,67032,390,202,49,26/02/2014,27/02/2014,101,21777,32 mm Anti static bubble wrap (Blue) 10m,Each,10,32,15,320,48,160,368,10,0,11
70732,67032,390,202,99,26/02/2014,27/02/2014,101,21777,Dinosaur battery-powered slippers (Green) XL,Each,5,32,15,160,24,117.5,184,5,0,11
70733,56047,311,202,150,26/02/2014,27/02/2014,103,21778,Ride on toy sedan car (Green) 1/12 scale,Each,5,230,15,1150,172.5,425,1322.5,5,0,11
70734,56047,311,202,55,26/02/2014,27/02/2014,103,21778,10 mm Anti static bubble wrap (Blue) 10m,Each,90,26,15,2340,351,810,2691,90,0,11
70735,56047,311,202,30,26/02/2014,27/02/2014,103,21778,Clear packaging tape 48mmx100m,Each,120,3.5,15,420,63,204,483,120,0,11
70736,56047,311,202,178,26/02/2014,27/02/2014,103,21778,Developer joke mug - understanding recursion requires understanding recursion (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
70737,56047,311,202,49,26/02/2014,27/02/2014,103,21778,32 mm Anti static bubble wrap (Blue) 10m,Each,20,32,15,640,96,320,736,20,0,11
70738,68127,0,0,63,26/02/2014,27/02/2014,94,21779,10 mm Double sided bubble wrap 20m,Each,80,30,15,2400,360,1280,2760,80,0,11
70739,68127,0,0,18,26/02/2014,27/02/2014,94,21779,Red and white urgent  heavy despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,147.6,339.48,72,0,11
70740,68127,0,0,113,26/02/2014,27/02/2014,94,21779,Superhero action jacket (Blue) 3XS,Each,5,25,15,125,18.75,30,143.75,5,0,11
70741,68127,0,0,45,26/02/2014,27/02/2014,94,21779,Bubblewrap dispenser (Blue) 1.5m,Each,5,240,15,1200,180,650,1380,5,0,11
70742,68127,0,0,38,26/02/2014,27/02/2014,94,21779,Shipping carton (Brown) 457x279x279mm,Each,225,1.28,15,288,43.2,153,331.2,225,0,11
70743,61143,141,1,66,26/02/2014,27/02/2014,90,21780,Medium sized bubblewrap roll 20m,Each,90,20,15,1800,270,900,2070,90,0,11
70744,61143,141,1,23,26/02/2014,27/02/2014,90,21780,Black and orange this way up despatch tape 48mmx75m,Each,24,3.7,15,88.8,13.32,48,102.12,24,0,11
70745,61143,141,1,51,26/02/2014,27/02/2014,90,21780,20 mm Anti static bubble wrap (Blue) 20m,Each,50,45,15,2250,337.5,1200,2587.5,50,0,11
70746,61143,141,1,152,26/02/2014,27/02/2014,90,21780,Ride on toy sedan car (Red) 1/12 scale,Each,7,230,15,1610,241.5,595,1851.5,7,0,11
70747,82104,400,202,208,26/02/2014,27/02/2014,81,21781,USB food flash drive - donut,Each,3,32,15,96,14.4,60,110.4,3,0,11
70748,82104,400,202,196,26/02/2014,27/02/2014,81,21781,DBA joke mug - I will get you in order (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
70749,82104,400,202,31,26/02/2014,27/02/2014,81,21781,Clear packaging tape 48mmx75m,Each,260,2.9,15,754,113.1,312,867.1,260,0,11
70750,82104,400,202,184,26/02/2014,27/02/2014,81,21781,Developer joke mug - when your hammer is C++ (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
70751,41981,0,0,178,26/02/2014,27/02/2014,94,21782,Developer joke mug - understanding recursion requires understanding recursion (White),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
70752,41981,0,0,24,26/02/2014,27/02/2014,94,21782,Black and orange handle with care despatch tape  48mmx100m,Each,96,4.1,15,393.6,59.04,201.6,452.64,96,0,11
70753,41981,0,0,127,26/02/2014,27/02/2014,94,21782,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,48,18,15,864,129.6,528,993.6,48,0,11
70754,41981,0,0,10,26/02/2014,27/02/2014,94,21782,Packing knife with metal insert blade (Yellow) 18mm,Each,20,2.4,15,48,7.2,24,55.2,20,0,11
70755,44751,320,202,83,26/02/2014,27/02/2014,94,21783,Animal with big feet slippers (Brown) XL,Each,4,32,15,128,19.2,94,147.2,4,0,11
70756,44751,320,202,108,26/02/2014,27/02/2014,94,21783,Superhero action jacket (Blue) L,Each,4,30,15,120,18,32,138,4,0,11
70757,44751,320,202,214,26/02/2014,27/02/2014,94,21783,USB food flash drive - hot dog,Each,2,32,15,64,9.6,40,73.6,2,0,11
70758,68504,105,1,124,26/02/2014,27/02/2014,101,21784,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",Each,96,18,15,1728,259.2,1008,1987.2,96,0,11
70759,68504,105,1,73,26/02/2014,27/02/2014,101,21784,Halloween skull mask (Gray) M,Each,84,18,15,1512,226.8,252,1738.8,84,0,11
70760,62954,144,1,1,26/02/2014,27/02/2014,19,21785,Void fill 400 L bag (White) 400L,Each,80,50,15,4000,600,1920,4600,80,0,11
70761,62954,144,1,65,26/02/2014,27/02/2014,19,21785,Large sized bubblewrap roll 50m,Each,100,24,15,2400,360,1100,2760,100,0,11
70762,72743,398,202,110,26/02/2014,27/02/2014,90,21786,Superhero action jacket (Blue) S,Each,5,25,15,125,18.75,30,143.75,5,0,11
70763,72743,398,202,186,26/02/2014,27/02/2014,90,21786,Developer joke mug - fun was unexpected at this time (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
70764,72743,398,202,189,26/02/2014,27/02/2014,90,21786,Developer joke mug - Oct 31 = Dec 25 (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
70765,72743,398,202,197,26/02/2014,27/02/2014,90,21786,DBA joke mug - it depends (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
70766,83832,42,1,90,26/02/2014,27/02/2014,102,21787,Furry gorilla with big eyes slippers (Black) S,Each,3,32,15,96,14.4,72,110.4,3,0,11
70767,83832,42,1,156,26/02/2014,27/02/2014,102,21787,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,7,30,15,210,31.5,105,241.5,7,0,11
70768,87633,0,0,189,26/02/2014,27/02/2014,19,21788,Developer joke mug - Oct 31 = Dec 25 (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
70769,87633,0,0,5,26/02/2014,27/02/2014,19,21788,Air cushion machine (Blue),Each,7,1899,15,13293,1993.95,5313,15286.95,7,0,11
70770,61956,137,1,5,26/02/2014,27/02/2014,86,21789,Air cushion machine (Blue),Each,7,1899,15,13293,1993.95,5313,15286.95,7,0,11
70771,61956,137,1,196,26/02/2014,27/02/2014,86,21789,DBA joke mug - I will get you in order (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
70772,61956,137,1,31,26/02/2014,27/02/2014,86,21789,Clear packaging tape 48mmx75m,Each,130,2.9,15,377,56.55,156,433.55,130,0,11
70773,81902,361,202,31,26/02/2014,27/02/2014,101,21790,Clear packaging tape 48mmx75m,Each,104,2.9,15,301.6,45.24,124.8,346.84,104,0,11
70774,81902,361,202,150,26/02/2014,27/02/2014,101,21790,Ride on toy sedan car (Green) 1/12 scale,Each,7,230,15,1610,241.5,595,1851.5,7,0,11
70775,38704,0,0,67,26/02/2014,27/02/2014,93,21791,Small sized bubblewrap roll 10m,Each,50,4.5,15,225,33.75,115,258.75,50,0,11
70776,38704,0,0,70,26/02/2014,27/02/2014,93,21791,Pack of 12 action figures (variety),Packet,10,16,15,160,24,105,184,10,0,11
70777,38704,0,0,176,26/02/2014,27/02/2014,93,21791,Developer joke mug - there are 10 types of people in the world (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
70778,47471,0,0,219,26/02/2014,27/02/2014,93,21792,USB missile launcher (Green),Each,6,25,15,150,22.5,93,172.5,6,0,11
70779,47471,0,0,129,26/02/2014,27/02/2014,93,21792,"""The Gu"" red shirt XML tag t-shirt (Black) XS",Each,108,18,15,1944,291.6,1188,2235.6,108,0,11
70780,47471,0,0,56,26/02/2014,27/02/2014,93,21792,32 mm Double sided bubble wrap 50m,Each,20,112,15,2240,336,1060,2576,20,0,11
70781,47471,0,0,172,26/02/2014,27/02/2014,93,21792,Developer joke mug - this code was generated by a tool (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
70782,56014,0,0,187,26/02/2014,27/02/2014,86,21793,Developer joke mug - that's a hardware problem (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
70783,56014,0,0,138,26/02/2014,27/02/2014,86,21793,"""The Gu"" red shirt XML tag t-shirt (White) XL",Each,120,18,15,2160,324,1260,2484,120,0,11
70784,56014,0,0,23,26/02/2014,27/02/2014,86,21793,Black and orange this way up despatch tape 48mmx75m,Each,168,3.7,15,621.6,93.24,336,714.84,168,0,11
70785,56014,0,0,128,26/02/2014,27/02/2014,86,21793,"""The Gu"" red shirt XML tag t-shirt (Black) S",Each,108,18,15,1944,291.6,1188,2235.6,108,0,11
70786,84888,0,0,45,26/02/2014,27/02/2014,90,21794,Bubblewrap dispenser (Blue) 1.5m,Each,9,240,15,2160,324,1170,2484,9,0,11
70787,84888,0,0,99,26/02/2014,27/02/2014,90,21794,Dinosaur battery-powered slippers (Green) XL,Each,6,32,15,192,28.8,141,220.8,6,0,11
70788,84888,0,0,15,26/02/2014,27/02/2014,90,21794,Tape dispenser (Blue),Each,20,32,15,640,96,300,736,20,0,11
70789,69264,0,0,110,26/02/2014,27/02/2014,94,21795,Superhero action jacket (Blue) S,Each,9,25,15,225,33.75,54,258.75,9,0,11
70790,69264,0,0,193,26/02/2014,27/02/2014,94,21795,DBA joke mug - SELECT caffeine FROM mug (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
70791,83842,228,202,200,26/02/2014,27/02/2014,93,21796,DBA joke mug - you might be a DBA if (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
70792,83842,228,202,34,26/02/2014,27/02/2014,93,21796,Shipping carton (Brown) 457x457x457mm,Each,225,2.1,15,472.5,70.88,225,543.38,225,0,11
70793,83842,228,202,136,26/02/2014,27/02/2014,93,21796,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Each,24,18,15,432,64.8,240,496.8,24,0,11
70794,82394,0,0,191,26/02/2014,27/02/2014,19,21797,DBA joke mug - two types of DBAs (Black),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
70795,82394,0,0,106,26/02/2014,27/02/2014,19,21797,Superhero action jacket (Blue) XXL,Each,3,30,15,90,13.5,24,103.5,3,0,11
70796,82394,0,0,22,26/02/2014,27/02/2014,19,21797,Black and orange this way up despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,154.8,339.48,72,0,11
70797,82394,0,0,200,26/02/2014,27/02/2014,19,21797,DBA joke mug - you might be a DBA if (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
70798,84694,354,202,35,26/02/2014,27/02/2014,103,21798,Shipping carton (Brown) 356x356x279mm,Each,125,2.04,15,255,38.25,123.75,293.25,125,0,11
70799,84694,354,202,98,26/02/2014,27/02/2014,103,21798,Ogre battery-powered slippers (Green) S,Each,8,32,15,256,38.4,192,294.4,8,0,11
70800,84694,354,202,24,26/02/2014,27/02/2014,103,21798,Black and orange handle with care despatch tape  48mmx100m,Each,96,4.1,15,393.6,59.04,201.6,452.64,96,0,11
70801,84694,354,202,2,26/02/2014,27/02/2014,103,21798,Void fill 300 L bag (White) 300L,Each,100,37.5,15,3750,562.5,1950,4312.5,100,0,11
70802,84694,354,202,84,26/02/2014,27/02/2014,103,21798,Animal with big feet slippers (Brown) L,Each,3,32,15,96,14.4,72,110.4,3,0,11
70803,83290,322,202,203,26/02/2014,27/02/2014,90,21799,DBA joke mug - mind if I join you? (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
70804,66579,339,202,37,26/02/2014,27/02/2014,86,21800,Shipping carton (Brown) 480x270x320mm,Each,225,2.74,15,616.5,92.48,346.5,708.98,225,0,11
70805,66579,339,202,183,26/02/2014,27/02/2014,86,21800,Developer joke mug - when your hammer is C++ (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
70806,63483,0,0,150,26/02/2014,27/02/2014,93,21801,Ride on toy sedan car (Green) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
70807,63483,0,0,206,26/02/2014,27/02/2014,93,21801,USB food flash drive - fortune cookie,Each,5,32,15,160,24,100,184,5,0,11
70808,63483,0,0,183,26/02/2014,27/02/2014,93,21801,Developer joke mug - when your hammer is C++ (Black),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
70809,63483,0,0,34,26/02/2014,27/02/2014,93,21801,Shipping carton (Brown) 457x457x457mm,Each,200,2.1,15,420,63,200,483,200,0,11
70810,63483,0,0,45,26/02/2014,27/02/2014,93,21801,Bubblewrap dispenser (Blue) 1.5m,Each,3,240,15,720,108,390,828,3,0,11
70811,61336,326,202,124,26/02/2014,27/02/2014,86,21802,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",Each,60,18,15,1080,162,630,1242,60,0,11
70812,61336,326,202,119,26/02/2014,27/02/2014,86,21802,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",Each,12,18,15,216,32.4,114,248.4,12,0,11
70813,61336,326,202,18,26/02/2014,27/02/2014,86,21802,Red and white urgent  heavy despatch tape  48mmx100m,Each,216,4.1,15,885.6,132.84,442.8,1018.44,216,0,11
70814,84735,156,1,195,26/02/2014,27/02/2014,97,21803,DBA joke mug - I will get you in order (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
70815,84735,156,1,110,26/02/2014,27/02/2014,97,21803,Superhero action jacket (Blue) S,Each,1,25,15,25,3.75,6,28.75,1,0,11
70816,84735,156,1,95,26/02/2014,27/02/2014,97,21803,Ogre battery-powered slippers (Green) XL,Each,5,32,15,160,24,117.5,184,5,0,11
70817,84735,156,1,187,26/02/2014,27/02/2014,97,21803,Developer joke mug - that's a hardware problem (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
70818,42607,177,1,14,26/02/2014,27/02/2014,81,21804,Permanent marker black 5mm nib (Black) 5mm,Each,120,2.7,15,324,48.6,120,372.6,120,0,11
70819,42607,177,1,211,26/02/2014,27/02/2014,81,21804,USB food flash drive - banana,Each,5,32,15,160,24,100,184,5,0,11
70820,42607,177,1,8,26/02/2014,27/02/2014,81,21804,Large  replacement blades 18mm,Each,30,4.3,15,129,19.35,67.5,148.35,30,0,11
70821,42607,177,1,101,26/02/2014,27/02/2014,81,21804,Dinosaur battery-powered slippers (Green) M,Each,1,32,15,32,4.8,24,36.8,1,0,11
70822,42607,177,1,7,26/02/2014,27/02/2014,81,21804,Air cushion film 200mmx100mm 325m,Each,1,87,15,87,13.05,52,100.05,1,0,11
70823,78610,213,202,216,26/02/2014,27/02/2014,86,21805,USB food flash drive - sushi roll,Each,6,32,15,192,28.8,120,220.8,6,0,11
70824,78610,213,202,49,26/02/2014,27/02/2014,86,21805,32 mm Anti static bubble wrap (Blue) 10m,Each,50,32,15,1600,240,800,1840,50,0,11
70825,91271,127,1,20,26/02/2014,27/02/2014,90,21806,Black and yellow heavy despatch tape 48mmx100m,Each,192,4.1,15,787.2,118.08,326.4,905.28,192,0,11
70826,91271,127,1,104,26/02/2014,27/02/2014,90,21806,Superhero action jacket (Blue) 4XL,Each,6,34,15,204,30.6,60,234.6,6,0,11
70827,91271,127,1,109,26/02/2014,27/02/2014,90,21806,Superhero action jacket (Blue) M,Each,4,30,15,120,18,32,138,4,0,11
70828,91271,127,1,171,26/02/2014,27/02/2014,90,21806,Developer joke mug - this code was generated by a tool (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
70829,68640,313,202,135,26/02/2014,27/02/2014,97,21807,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",Each,72,18,15,1296,194.4,720,1490.4,72,0,11
70830,68640,313,202,13,26/02/2014,27/02/2014,97,21807,Permanent marker blue 5mm nib (Blue) 5mm,Each,72,2.7,15,194.4,29.16,72,223.56,72,0,11
70831,68640,313,202,56,26/02/2014,27/02/2014,97,21807,32 mm Double sided bubble wrap 50m,Each,100,112,15,11200,1680,5300,12880,100,0,11
70832,72561,106,1,57,26/02/2014,27/02/2014,97,21808,32 mm Double sided bubble wrap 20m,Each,100,37,15,3700,555,2300,4255,100,0,11
70833,72561,106,1,2,26/02/2014,27/02/2014,97,21808,Void fill 300 L bag (White) 300L,Each,30,37.5,15,1125,168.75,585,1293.75,30,0,11
70834,72561,106,1,201,26/02/2014,27/02/2014,102,21809,DBA joke mug - daaaaaa-ta (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
70835,72561,106,1,111,26/02/2014,27/02/2014,102,21809,Superhero action jacket (Blue) XS,Each,5,25,15,125,18.75,30,143.75,5,0,11
70836,61793,254,202,216,26/02/2014,27/02/2014,97,21810,USB food flash drive - sushi roll,Each,2,32,15,64,9.6,40,73.6,2,0,11
70837,61793,254,202,205,26/02/2014,27/02/2014,97,21810,USB food flash drive - dessert 10 drive variety pack,Packet,5,240,15,1200,180,757.5,1380,5,0,11
70838,61793,254,202,46,26/02/2014,27/02/2014,97,21810,Bubblewrap dispenser (Black) 1.5m,Each,10,240,15,2400,360,1300,2760,10,0,11
70839,61793,254,202,55,26/02/2014,27/02/2014,97,21810,10 mm Anti static bubble wrap (Blue) 10m,Each,60,26,15,1560,234,540,1794,60,0,11
70840,61111,38,1,197,26/02/2014,27/02/2014,93,21811,DBA joke mug - it depends (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
70841,61111,38,1,92,26/02/2014,27/02/2014,93,21811,Plush shark slippers (Gray) L,Each,6,32,15,192,28.8,144,220.8,6,0,11
70842,61111,38,1,23,26/02/2014,27/02/2014,93,21811,Black and orange this way up despatch tape 48mmx75m,Each,240,3.7,15,888,133.2,480,1021.2,240,0,11
70843,61111,38,1,141,26/02/2014,27/02/2014,93,21811,"""The Gu"" red shirt XML tag t-shirt (White) S",Each,84,18,15,1512,226.8,924,1738.8,84,0,11
70844,61111,38,1,139,26/02/2014,27/02/2014,93,21811,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,120,18,15,2160,324,1320,2484,120,0,11
70845,50297,104,1,6,26/02/2014,27/02/2014,101,21812,Air cushion film 200mmx200mm 325m,Each,3,90,15,270,40.5,108,310.5,3,0,11
70846,50297,104,1,48,26/02/2014,27/02/2014,101,21812,32 mm Anti static bubble wrap (Blue) 20m,Each,70,48,15,3360,504,1750,3864,70,0,11
70847,50297,104,1,146,26/02/2014,27/02/2014,101,21812,Ride on vintage American toy coupe (Black) 1/12 scale,Each,1,285,15,285,42.75,130,327.75,1,0,11
70848,86380,328,202,11,26/02/2014,27/02/2014,97,21813,Packing knife with metal insert blade (Yellow) 9mm,Each,35,1.89,15,66.15,9.92,34.65,76.07,35,0,11
70849,86380,328,202,208,26/02/2014,27/02/2014,97,21813,USB food flash drive - donut,Each,9,32,15,288,43.2,180,331.2,9,0,11
70850,86380,328,202,73,26/02/2014,27/02/2014,97,21813,Halloween skull mask (Gray) M,Each,108,18,15,1944,291.6,324,2235.6,108,0,11
70851,86380,328,202,45,26/02/2014,27/02/2014,97,21813,Bubblewrap dispenser (Blue) 1.5m,Each,4,240,15,960,144,520,1104,4,0,11
70852,42607,177,1,83,26/02/2014,27/02/2014,102,21814,Animal with big feet slippers (Brown) XL,Each,4,32,15,128,19.2,94,147.2,4,0,11
70853,42607,177,1,123,26/02/2014,27/02/2014,102,21814,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,48,18,15,864,129.6,480,993.6,48,0,11
70854,42607,177,1,182,26/02/2014,27/02/2014,102,21814,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
70855,42607,177,1,211,26/02/2014,27/02/2014,102,21814,USB food flash drive - banana,Each,2,32,15,64,9.6,40,73.6,2,0,11
70856,44439,273,202,81,26/02/2014,27/02/2014,94,21815,Furry animal socks (Pink) M,Pair,60,5,15,300,45,210,345,60,0,11
70857,44439,273,202,130,26/02/2014,27/02/2014,94,21815,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Each,24,18,15,432,64.8,264,496.8,24,0,11
70858,44439,273,202,117,26/02/2014,27/02/2014,94,21815,Alien officer hoodie (Black) XXL,Each,10,35,15,350,52.5,180,402.5,10,0,11
70859,44439,273,202,62,26/02/2014,27/02/2014,94,21815,10 mm Double sided bubble wrap 50m,Each,60,105,15,6300,945,2940,7245,60,0,11
70860,90580,179,1,98,26/02/2014,27/02/2014,93,21816,Ogre battery-powered slippers (Green) S,Each,1,32,15,32,4.8,24,36.8,1,0,11
70861,90580,179,1,124,26/02/2014,27/02/2014,93,21816,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",Each,96,18,15,1728,259.2,1008,1987.2,96,0,11
70862,90580,179,1,38,26/02/2014,27/02/2014,93,21816,Shipping carton (Brown) 457x279x279mm,Each,125,1.28,15,160,24,85,184,125,0,11
70863,64929,97,1,66,26/02/2014,27/02/2014,102,21817,Medium sized bubblewrap roll 20m,Each,20,20,15,400,60,200,460,20,0,11
70864,64929,97,1,105,26/02/2014,27/02/2014,102,21817,Superhero action jacket (Blue) 3XL,Each,10,34,15,340,51,100,391,10,0,11
70865,64929,97,1,3,26/02/2014,27/02/2014,102,21817,Void fill 200 L bag (White) 200L,Each,60,25,15,1500,225,540,1725,60,0,11
70866,64929,97,1,190,26/02/2014,27/02/2014,102,21817,Developer joke mug - Oct 31 = Dec 25 (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
70867,46950,182,1,95,26/02/2014,27/02/2014,90,21818,Ogre battery-powered slippers (Green) XL,Each,10,32,15,320,48,235,368,10,0,11
70868,46950,182,1,117,26/02/2014,27/02/2014,90,21818,Alien officer hoodie (Black) XXL,Each,10,35,15,350,52.5,180,402.5,10,0,11
70869,46950,182,1,138,26/02/2014,27/02/2014,90,21818,"""The Gu"" red shirt XML tag t-shirt (White) XL",Each,24,18,15,432,64.8,252,496.8,24,0,11
70870,67391,356,202,176,26/02/2014,27/02/2014,103,21819,Developer joke mug - there are 10 types of people in the world (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
70871,67391,356,202,6,26/02/2014,27/02/2014,103,21819,Air cushion film 200mmx200mm 325m,Each,6,90,15,540,81,216,621,6,0,11
70872,67391,356,202,130,26/02/2014,27/02/2014,103,21819,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Each,36,18,15,648,97.2,396,745.2,36,0,11
70873,61143,141,1,182,26/02/2014,27/02/2014,93,21820,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
70874,61143,141,1,19,26/02/2014,27/02/2014,93,21820,Red and white urgent despatch tape 48mmx75m,Each,168,3.7,15,621.6,93.24,352.8,714.84,168,0,11
70875,61143,141,1,154,26/02/2014,27/02/2014,93,21820,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,8,45,15,360,54,236,414,8,0,11
